item_id,order_id,product_id,quantity,unit_price,discount
1331,185,65,2,716.29,0.26
1333,286,77,5,481.03,0.1
1334,407,20,4,1014.13,0.11
1335,403,46,10,535.7,0.34
1336,656,33,1,1312.44,0.33
1339,366,51,5,1831.14,0.21
1341,557,1,4,1004.64,0.0
1342,222,75,7,41.34,0.16
1344,69,32,1,317.68,0.33
1345,367,31,7,88.32,0.26
1346,722,4,10,980.23,0.29
1347,475,5,10,84.5,0.39
1349,555,75,1,590.21,0.04
1350,486,21,9,1322.17,0.2
1351,397,41,7,498.26,0.31
1352,461,15,8,1390.01,0.22
1353,777,72,9,737.23,0.26
1354,300,13,9,1557.88,0.35
1355,209,16,7,1942.03,0.01
1357,795,6,8,322.02,0.16
1358,158,59,5,1989.8,0.28
1359,611,62,7,1263.98,0.35
1360,720,32,2,1820.97,0.34
1362,162,45,1,590.57,0.08
1363,1,57,8,1153.43,0.28
1365,473,51,8,74.12,0.3
1366,523,40,8,256.59,0.17
1368,639,61,3,1586.96,0.27
1369,5,42,5,317.76,0.39
1370,513,56,1,734.56,0.36
1371,388,57,9,772.77,0.14
1374,26,5,6,130.5,0.03
1375,600,26,10,672.48,0.03
1376,543,3,8,849.11,0.06
1377,153,56,3,259.38,0.27
1378,3,14,3,1167.8,0.18
1379,258,32,5,1109.84,0.31
1382,348,49,6,1914.61,0.21
1384,459,55,2,302.32,0.27
1385,274,80,1,1171.65,0.0
1386,230,11,7,742.04,0.39
1387,525,13,10,1249.13,0.34
1389,745,71,2,1834.12,0.17
1390,258,42,1,1377.22,0.34
1395,677,74,6,1335.56,0.11
1396,191,31,9,865.21,0.27
1397,763,33,1,1503.56,0.28
1398,760,60,1,1585.75,0.26
1399,765,37,10,455.82,0.25
1400,468,33,1,333.89,0.04
1401,317,56,7,383.26,0.09
1402,17,37,10,1544.86,0.1
1403,719,32,6,486.49,0.26
1404,682,61,8,1291.47,0.21
1405,765,11,6,1238.71,0.12
1406,344,57,6,1922.66,0.02
1407,518,75,5,1532.75,0.23
1411,657,38,10,1917.42,0.17
1412,354,15,3,1487.17,0.03
1416,423,78,5,951.76,0.32
1419,678,64,10,598.58,0.18
1420,388,12,10,413.2,0.16
1424,767,32,3,968.05,0.25
1426,99,42,8,23.88,0.26
1427,586,25,1,317.42,0.1
1428,760,78,3,1402.27,0.26
1429,374,44,4,1386.98,0.14
1430,200,1,3,1096.14,0.35
1432,511,35,6,72.49,0.27
1433,362,7,1,962.97,0.16
1435,82,76,9,1909.79,0.15
1436,308,57,7,1948.26,0.08
1440,450,39,7,874.5,0.08
1445,360,15,9,731.82,0.01
1446,674,61,10,472.41,0.38
1447,200,48,10,1342.74,0.01
1448,1,68,6,1267.62,0.2
1451,144,77,1,1374.11,0.01
1452,530,21,1,668.47,0.12
1453,565,57,6,1109.46,0.29
1454,312,1,4,1382.91,0.32
1459,166,26,7,96.63,0.16
1460,772,42,6,1887.17,0.3
1461,184,43,9,1303.72,0.29
1462,217,44,6,1569.45,0.25
1463,61,60,5,1161.81,0.05
1464,651,47,2,465.76,0.11
1465,344,71,9,985.93,0.05
1466,318,78,6,877.0,0.14
1467,672,51,5,977.04,0.35
1469,720,32,1,1460.61,0.1
1473,395,20,3,1732.83,0.09
1474,775,75,10,1883.93,0.2
1476,789,33,6,78.6,0.11
1477,758,19,10,575.18,0.39
1480,277,1,2,384.72,0.08
1482,644,47,6,18.22,0.16
1483,714,2,3,785.63,0.08
1484,255,20,4,491.47,0.35
1485,519,66,5,1525.82,0.21
1486,275,78,4,837.08,0.14
1488,731,27,10,34.55,0.1
1489,681,13,7,562.7,0.33
1493,345,14,3,1738.31,0.36
1495,66,5,6,371.95,0.38
1496,782,51,3,231.85,0.02
1500,790,42,10,1343.18,0.27
1501,657,11,5,725.21,0.11
1502,277,55,10,985.93,0.1
1503,345,70,1,32.15,0.3
1508,477,33,1,1333.43,0.23
1509,341,53,4,1277.19,0.06
1512,197,20,10,1860.29,0.34
1513,476,67,9,1191.58,0.29
1515,689,27,8,1791.92,0.35
1516,326,7,1,388.15,0.0
1519,666,41,7,1446.98,0.28
1520,287,27,5,1920.99,0.28
1521,406,56,9,295.98,0.09
1522,82,55,1,452.51,0.32
1523,706,55,8,576.82,0.1
1524,323,2,5,211.28,0.28
1525,657,55,2,1515.04,0.0
1527,655,37,4,480.05,0.28
1528,490,5,6,316.69,0.38
1531,518,7,10,1213.18,0.36
1532,707,49,10,56.73,0.39
1533,154,16,10,283.39,0.22
1534,511,18,4,1040.61,0.14
1537,295,19,6,1992.77,0.05
1538,785,74,9,985.93,0.24
1539,600,45,2,847.44,0.27
1541,538,37,1,426.2,0.33
1542,771,42,8,123.17,0.31
1543,540,46,9,414.18,0.25
1544,385,7,10,422.23,0.03
1545,558,72,9,11.21,0.18
1546,214,58,5,794.4,0.0
1547,239,46,9,985.93,0.08
1548,184,73,6,120.63,0.37
1549,349,66,8,144.95,0.15
1550,457,3,8,126.4,0.36
1554,442,72,3,723.57,0.32
1556,489,71,1,1694.98,0.13
1557,425,70,5,558.97,0.17
1558,747,58,1,1939.62,0.1
1559,682,42,5,24.19,0.31
1563,565,75,1,852.87,0.13
1564,82,12,2,1586.28,0.15
1565,24,40,1,881.19,0.34
1573,552,74,8,867.9,0.28
1575,364,54,10,237.97,0.25
1578,552,42,6,781.94,0.25
1580,350,28,3,943.49,0.29
1582,420,55,3,1556.85,0.17
1584,143,36,5,985.93,0.03
1585,483,23,1,202.72,0.24
1587,734,23,5,199.85,0.0
1589,366,76,3,59.85,0.08
1591,294,21,4,950.72,0.19
1592,749,23,3,1369.15,0.03
1593,361,26,10,295.65,0.34
1594,572,60,4,1468.93,0.35
1595,447,57,5,998.24,0.22
1598,185,55,2,585.76,0.16
1599,82,4,9,607.78,0.0
1601,107,57,10,964.74,0.25
1602,176,53,9,1235.08,0.06
1603,214,68,10,855.58,0.16
1604,740,6,2,132.97,0.22
1605,765,32,10,1887.74,0.24
1606,416,77,5,1594.4,0.39
1607,341,49,1,1675.6,0.07
1609,572,13,9,47.02,0.03
1610,504,71,1,528.99,0.29
1611,785,19,1,1062.42,0.02
1613,6,57,2,881.08,0.0
1614,232,77,7,825.18,0.0
1616,184,65,8,876.42,0.21
1619,704,6,5,1617.23,0.28
1621,674,5,3,1436.78,0.29
1622,638,14,7,1507.79,0.17
1623,765,25,3,1562.19,0.1
1624,335,36,1,777.48,0.11
1625,573,64,9,985.93,0.25
1629,467,55,4,13.74,0.38
1631,3,57,3,31.23,0.28
1633,765,16,2,1028.2,0.0
1635,149,49,10,534.13,0.09
1636,209,78,6,828.49,0.16
1639,377,5,2,1832.71,0.15
1640,421,30,1,261.81,0.0
1644,45,73,10,1086.3,0.12
1645,107,1,7,1679.79,0.16
1650,326,70,1,776.85,0.07
1652,217,57,6,1413.55,0.0
1654,490,44,8,1190.43,0.11
1655,740,5,8,819.96,0.05
1656,260,2,8,592.13,0.39
1657,647,17,5,303.63,0.13
1659,239,72,4,1978.1,0.25
1661,54,72,2,985.93,0.33
1662,54,10,5,985.93,0.25
1663,86,1,7,714.46,0.0
1664,486,67,3,1310.78,0.35
1665,323,24,9,1143.37,0.37
1667,121,64,5,6.85,0.06
1668,264,32,5,1526.76,0.17
1670,563,69,10,1280.43,0.22
1671,331,21,3,985.93,0.02
1673,538,55,5,1756.92,0.02
1675,23,5,5,586.68,0.07
1676,515,17,10,942.32,0.31
1682,21,52,4,375.08,0.16
1684,530,64,4,1242.53,0.25
1685,275,14,9,1348.89,0.39
1688,306,64,2,1234.44,0.0
1689,21,6,5,1327.51,0.31
1691,221,64,10,420.35,0.29
1693,552,63,8,653.72,0.24
1695,285,1,3,1535.0,0.18
1696,340,1,2,1791.92,0.06
1697,464,17,10,215.3,0.11
1699,465,49,7,1689.09,0.34
1700,489,62,1,678.44,0.0
1701,305,55,5,1407.43,0.25
1703,428,20,10,1607.16,0.15
1704,619,7,8,120.07,0.23
1705,624,56,10,1957.61,0.16
1707,517,20,6,1245.33,0.39
1709,200,28,2,135.94,0.13
1710,187,38,10,1286.91,0.0
1711,286,22,2,750.53,0.23
1713,313,37,6,1366.3,0.22
1714,96,10,7,1580.26,0.21
1715,536,10,5,1720.97,0.17
1718,765,67,6,1181.01,0.24
1719,661,13,1,985.93,0.37
1722,124,41,7,1206.03,0.31
1723,378,32,8,726.42,0.2
1725,565,1,6,42.92,0.17
1726,531,22,8,1716.55,0.22
1729,766,4,5,1535.12,0.33
1730,558,66,8,184.05,0.39
1731,341,32,10,1103.76,0.4
1732,400,43,4,1520.14,0.19
1733,159,22,4,1570.93,0.31
1734,125,27,9,1357.16,0.38
1736,314,24,1,1591.01,0.04
1740,500,18,3,865.91,0.32
1741,795,10,9,114.37,0.12
1742,500,43,5,357.27,0.22
1743,171,77,4,214.07,0.06
1745,95,11,3,53.23,0.09
1746,567,73,4,198.24,0.02
1747,231,51,1,1088.72,0.01
1748,94,77,5,779.39,0.16
1750,235,31,2,1909.66,0.28
1751,123,63,6,1332.76,0.32
1752,57,76,3,590.37,0.0
1755,275,51,1,454.17,0.1
1757,357,14,10,18.9,0.3
1759,528,37,7,694.82,0.22
1765,178,47,4,1323.18,0.03
1766,355,39,5,1359.54,0.04
1767,567,15,4,1511.51,0.24
1768,557,21,6,870.96,0.04
1769,492,49,6,767.92,0.13
1771,148,67,1,505.51,0.21
1772,743,70,10,240.05,0.31
1773,211,78,6,393.55,0.39
1775,14,63,1,1205.74,0.39
1776,606,15,8,1597.97,0.19
1777,382,53,10,1829.82,0.25
1778,271,30,10,162.3,0.27
1780,561,11,1,1865.55,0.32
1781,244,55,4,927.68,0.21
1782,691,62,9,290.06,0.05
1785,619,35,2,599.94,0.0
1786,543,7,5,1794.64,0.2
1787,190,72,2,937.24,0.1
1788,207,11,2,1034.98,0.0
1790,489,26,9,1620.73,0.08
1791,713,72,1,1796.66,0.26
1793,15,61,5,1063.85,0.03
1794,523,32,10,1298.0,0.13
1795,189,58,5,854.27,0.14
1796,795,23,5,1629.37,0.17
1797,164,30,7,999.1,0.01
1800,418,4,4,1224.39,0.0
1802,381,54,9,548.36,0.09
1803,284,44,9,1946.05,0.37
1805,491,67,10,1113.01,0.37
1807,563,2,6,1717.87,0.0
1808,508,65,2,473.65,0.25
1809,68,52,1,952.18,0.21
1810,767,1,6,1981.51,0.19
1811,798,4,2,819.0,0.39
1812,710,22,7,1203.65,0.28
1813,635,58,6,985.93,0.31
1814,538,70,10,1410.34,0.38
1816,342,14,2,1816.11,0.35
1817,23,77,4,1887.79,0.03
1821,82,76,8,985.93,0.05
1822,722,80,5,410.74,0.37
1824,238,73,5,248.79,0.28
1826,472,21,1,915.47,0.39
1830,532,52,8,1470.97,0.34
1831,547,16,3,1489.72,0.16
1832,376,36,6,453.87,0.12
1833,136,14,1,1810.58,0.26
1836,321,59,3,927.03,0.21
1837,585,26,6,874.6,0.34
1838,388,11,3,1769.05,0.34
1839,548,40,8,1776.05,0.27
1840,371,37,1,444.66,0.3
1841,78,78,10,349.91,0.39
1843,777,32,5,1937.82,0.18
1844,634,12,1,751.74,0.35
1845,276,54,1,806.03,0.01
1846,466,28,4,1582.39,0.09
1847,777,17,5,1347.16,0.02
1848,49,61,6,1370.66,0.23
1849,764,80,1,1787.74,0.27
1850,518,39,6,1467.8,0.18
1852,696,73,9,488.29,0.18
1855,566,5,6,1772.71,0.27
1856,295,27,5,1839.59,0.1
1858,776,51,2,1471.27,0.25
1860,254,14,4,27.82,0.0
1861,583,6,5,143.58,0.0
1862,304,19,2,798.65,0.06
1864,121,6,10,55.72,0.26
1866,231,29,6,1268.29,0.0
1867,598,80,4,1485.86,0.0
1869,403,60,6,408.63,0.28
1870,350,11,3,1641.29,0.25
1874,465,54,6,261.75,0.13
1877,504,62,10,750.98,0.16
1878,758,4,1,1764.28,0.14
1880,371,78,4,464.06,0.31
1881,793,3,9,178.74,0.29
1882,590,69,9,434.85,0.37
1883,535,64,4,572.33,0.06
1884,503,38,5,1002.05,0.0
1886,489,27,3,678.55,0.04
1888,529,43,10,360.07,0.19
1890,320,69,4,1093.52,0.1
1891,554,23,3,1840.73,0.0
1892,194,47,8,850.72,0.33
1893,34,13,4,1138.5,0.26
1894,321,67,1,1350.03,0.05
1898,173,31,7,360.95,0.17
1902,3,17,3,1664.48,0.28
1903,244,40,7,404.47,0.23
1905,269,52,10,199.41,0.17
1907,580,42,1,378.27,0.24
1908,555,11,10,1917.01,0.19
1909,264,6,3,985.93,0.22
1910,673,24,9,1277.28,0.01
1911,674,42,10,262.05,0.14
1912,561,35,1,7.87,0.14
1913,301,80,1,1358.38,0.0
1914,143,40,1,1244.88,0.14
1923,538,14,3,581.18,0.0
1924,111,49,1,1881.96,0.08
1925,159,57,7,1149.02,0.11
1926,530,69,7,167.58,0.25
1927,324,68,4,167.18,0.25
1928,656,4,2,272.66,0.17
1935,376,51,3,1186.87,0.22
1937,748,40,1,1268.83,0.3
1938,37,41,1,95.69,0.16
1939,619,18,3,396.66,0.02
1941,305,68,1,92.37,0.14
1943,323,2,1,697.28,0.13
1945,39,55,2,1479.28,0.1
1946,736,19,3,1097.44,0.04
1947,277,1,5,985.93,0.12
1949,501,73,6,464.36,0.06
1950,755,67,7,575.32,0.36
1951,221,49,9,382.49,0.26
1952,193,16,8,1679.83,0.07
1954,171,77,3,1892.56,0.34
1956,704,13,3,626.44,0.0
1957,682,73,6,74.04,0.17
1958,361,26,4,418.41,0.21
1960,489,17,4,32.95,0.19
1961,306,51,6,340.53,0.0
1964,433,53,9,57.21,0.26
1966,144,53,4,600.25,0.02
1967,729,35,1,134.59,0.27
1968,247,10,6,331.05,0.34
1969,642,49,7,1256.37,0.0
1972,301,73,10,1203.89,0.01
1975,273,17,3,134.76,0.31
1976,179,61,6,985.93,0.11
1978,33,70,3,604.78,0.01
1979,785,30,2,1345.95,0.37
1981,678,24,5,1467.3,0.13
1982,725,43,7,524.89,0.07
1983,286,71,6,144.79,0.31
1984,754,55,9,470.99,0.15
1985,56,65,6,171.07,0.28
1988,21,71,10,58.8,0.23
1989,22,68,4,441.0,0.23
1991,370,7,9,1659.76,0.14
1993,44,57,9,223.57,0.0
1995,193,64,2,668.15,0.18
1996,254,72,10,122.48,0.17
1997,209,42,4,985.93,0.28
1998,59,59,1,418.94,0.22
