item_id,order_id,product_id,quantity,unit_price,discount
860,334,17,6,781.04,0.14
861,93,76,9,476.6,0.18
862,516,6,1,303.84,0.02
863,656,22,4,719.86,0.21
864,241,9559,1,423.11,
865,489,52,7,1470.64,0.23
866,773,31,7,1399.01,0.39
867,655,6,2,631.14,0.24
868,103,29,1,,0.01
869,32,9,6,1713.02,0.04
870,613,38,2,383.44,0.16
871,758,76,,,0.03
872,152,,9,1814.81,0.38
873,86,20,3,153.08,0.08
874,272,6,4,958.61,0.27
875,9409,70,3,1810.71,0.32
876,380,10,2,340.2,0.05
877,685,30,10,1852.7,0.08
878,139,8,2,1582.47,0.33
879,108,3,2,1143.59,0.16
880,51,9125,7,1573.12,0.31
881,44,70,8,1814.54,0.1
882,361,9696,6,1658.13,0.36
883,571,29,6,1145.14,0.02
884,298,80,8,1815.86,0.07
885,88,77,2,784.54,0.34
886,730,49,1,273.83,0.31
887,397,18,7,20.72,0.08
888,692,53,7,742.31,0.06
889,510,17,3,647.97,
890,329,67,7,,0.18
891,750,30,4,1439.39,0.21
892,153,32,2,18.22,0.03
893,284,10,9,1852.84,0.19
894,494,76,5,95.04,0.06
895,580,67,1,1920.43,0.32
896,791,79,4,1360.17,0.14
897,786,39,3,394.87,0.3
898,208,42,9,1360.73,0.3
899,540,24,1,1974.09,0.18
900,508,39,9,896.26,0.29
901,400,72,6,1555.39,0.28
902,85,33,1,1272.96,0.05
903,392,40,5,1863.49,0.09
904,233,,8,333.43,0.17
905,232,38,6,1479.09,0.22
906,488,66,3,235.63,0.23
907,503,37,4,432.7,0.06
908,297,58,5,1465.01,0.35
909,9018,,7,825.2,0.4
910,166,71,3,1575.95,0.26
911,551,22,,271.66,0.1
912,660,76,3,1326.2,0.01
913,97,24,5,415.14,0.14
914,317,56,5,366.72,
915,573,29,9,194.22,0.28
916,727,48,2,1247.22,0.2
917,345,74,8,858.2,0.2
918,317,12,2,1171.72,0.09
919,504,,1,1360.76,0.2
920,343,9289,3,1500.02,
921,3,68,7,1555.79,0.36
922,618,74,-8,452.22,0.26
923,186,5,1,1602.92,0.3
924,582,73,5,1822.79,0.25
925,201,21,1,241.5,0.27
926,9989,53,9,683.96,0.2
927,537,44,6,1004.4,0.39
928,200,53,1,340.59,0.08
929,404,34,7,773.1,0.1
930,756,,5,1727.75,0.26
931,663,1,,1224.23,0.13
932,287,71,8,1052.33,0.15
933,622,16,5,1952.16,
934,282,12,7,440.75,0.32
935,370,67,10,866.6,0.08
936,404,56,3,1807.34,
937,777,74,1,1754.87,0.01
938,118,51,10,1762.9,0.19
939,270,33,6,542.84,0.38
940,787,24,8,62.84,0.16
941,717,70,3,1201.43,0.1
942,260,47,5,1920.11,0.04
943,343,9592,2,1518.2,0.25
944,508,5,9,1363.06,0.12
945,788,45,-6,1321.57,
946,11,25,9,493.49,0.27
947,334,80,5,1987.73,
948,191,5,7,15.13,0.29
949,665,5,10,1318.5,0.16
950,410,9250,1,883.13,0.26
951,9149,,10,717.78,0.04
952,144,5,7,,0.05
953,58,45,8,438.94,0.21
954,767,20,6,477.22,0.33
955,142,56,10,713.3,0.38
956,539,11,1,491.14,0.37
957,760,65,6,34.71,0.28
958,32,66,5,817.41,0.12
959,361,77,4,739.69,0.13
960,795,43,8,1257.03,0.37
961,527,,10,1625.41,0.1
962,373,77,5,1140.54,0.29
963,695,,8,239.24,0.13
964,640,3,3,1822.98,0.39
965,377,15,2,995.39,0.37
966,362,46,6,1847.65,0.32
967,674,62,7,832.45,0.02
968,31,65,5,405.84,0.19
969,593,59,9,770.51,
970,590,67,1,1959.14,0.01
971,178,6,1,1224.12,0.08
972,190,1,9,1123.23,0.18
973,291,58,7,1546.99,0.17
974,307,66,3,1487.0,
975,475,72,3,1524.44,0.24
976,563,61,5,1220.72,0.07
977,223,73,2,,0.13
978,388,75,10,1611.38,0.11
979,125,69,3,489.77,0.31
980,54,29,9,1548.21,0.02
981,534,42,5,1575.51,0.13
982,683,48,7,1125.44,0.0
983,668,55,10,531.62,0.39
984,198,33,1,587.22,0.04
985,256,42,10,1942.17,0.14
986,561,41,5,1977.84,0.36
987,210,24,1,1559.93,0.05
988,80,63,3,1208.26,0.21
989,417,9867,3,948.8,0.28
990,516,25,1,1256.88,0.19
991,157,18,8,578.56,0.32
992,291,32,5,501.58,0.03
993,424,9781,3,504.84,0.13
994,485,8,2,20.39,0.36
995,9473,75,2,1943.09,0.03
996,247,47,-4,1521.68,0.37
997,84,54,8,1165.45,0.08
998,423,68,6,1479.74,0.23
999,313,70,2,104.56,0.09
1000,7,41,5,391.05,0.28
1001,239,58,3,196.3,0.18
1002,638,22,4,1725.9,0.37
1003,390,68,8,753.08,
1004,719,9,6,1785.5,0.24
1005,217,49,9,1206.31,0.33
1006,364,20,-4,1863.13,0.15
1007,402,24,6,853.63,0.26
1008,,50,2,246.96,0.17
1009,447,1,5,1689.41,0.0
1010,416,22,9,926.36,0.33
1011,519,17,10,675.02,0.26
1012,651,41,10,1373.26,0.4
1013,378,52,10,1867.83,
1014,366,14,9,835.05,0.19
1015,461,37,6,1727.32,0.25
1016,396,78,2,359.0,0.06
1017,592,16,2,,0.23
1018,252,72,6,1284.58,0.21
1019,183,55,10,1352.7,0.31
1020,681,76,2,906.85,0.23
1021,344,2,5,1372.89,0.32
1022,677,64,10,162.36,0.12
1023,515,10,6,,0.24
1024,390,76,6,1983.66,0.07
1025,472,1,6,38.06,0.23
1026,9149,9,10,,0.25
1027,73,65,7,1224.53,0.38
1028,460,42,9,1776.04,0.03
1029,659,12,5,1683.92,0.35
1030,167,1,4,686.66,
1031,86,57,5,772.92,0.37
1032,739,7,4,1853.04,0.21
1033,137,10,2,1481.72,0.0
1034,622,44,2,1059.92,0.38
1035,13,18,10,1601.25,0.03
1036,683,48,10,123.79,0.13
1037,703,,10,1821.42,0.11
1038,711,51,10,246.39,
1039,462,39,10,1804.83,0.26
1040,640,39,3,929.39,0.38
1041,105,54,10,,0.36
1042,196,8,4,209.17,0.16
1043,733,2,5,,0.38
1044,253,33,8,1600.68,0.33
1045,650,76,7,1418.11,0.36
1046,77,6,5,1686.46,
1047,690,77,3,570.9,0.18
1048,683,69,3,973.37,0.34
1049,225,72,3,1591.1,0.2
1050,563,55,1,552.02,0.26
1051,377,75,7,1364.98,
1052,8,61,1,993.76,0.15
1053,627,52,7,1011.61,0.28
1054,368,10,9,562.55,0.14
1055,194,5,6,591.82,0.23
1056,611,53,4,1954.77,0.32
1057,32,33,3,285.63,0.1
1058,41,26,3,436.88,0.33
1059,670,73,5,1351.12,0.3
1060,768,41,8,1782.84,0.09
1061,548,65,1,,0.29
1062,546,9721,7,599.19,0.38
1063,9089,33,3,1038.0,0.39
1064,778,,8,1724.45,0.34
1065,219,27,,,0.03
1066,205,16,8,1144.59,0.05
1067,366,55,8,265.3,0.03
1068,597,71,8,984.76,0.19
1069,219,78,10,,0.18
1070,602,33,7,1859.14,0.32
1071,703,4,7,1558.82,0.29
1072,340,80,9,1276.93,0.1
1073,242,75,10,,0.01
1074,757,60,6,398.45,0.22
1075,774,29,1,903.1,0.38
1076,551,76,3,1950.03,
1077,284,3,8,1520.83,0.03
1078,710,2,1,1905.37,0.39
1079,444,17,,123.29,0.1
1080,798,2,8,1554.23,0.28
1081,676,55,10,1750.35,
1082,234,66,8,1250.53,0.35
1083,23,37,4,123.08,0.2
1084,389,,3,930.11,0.24
1085,203,20,8,595.56,0.39
1086,688,20,6,,
1087,105,32,4,110.25,0.01
1088,449,32,4,1123.27,0.27
1089,783,80,5,1470.44,0.17
1090,325,69,3,1441.07,0.25
1091,33,24,6,1112.55,0.24
1092,661,22,1,1852.48,0.2
1093,462,28,5,1824.58,0.14
1094,580,50,1,615.71,0.11
1095,305,70,8,731.49,0.15
1096,668,38,10,205.85,0.05
1097,749,26,7,125.59,0.33
1098,451,73,6,1338.52,0.36
1099,381,8,10,597.81,0.27
1100,367,20,2,1573.78,0.2
1101,767,46,8,1467.43,0.35
1102,675,19,4,269.78,0.06
1103,133,61,5,1422.43,0.31
1104,168,71,2,1929.82,
1105,794,38,6,343.57,0.38
1106,280,24,5,437.96,0.3
1107,,78,3,164.22,0.38
1108,199,33,7,1913.04,0.23
1109,366,61,,367.12,0.22
1110,53,61,8,901.34,0.33
1111,88,40,3,,0.18
1112,9060,3,3,59.9,0.26
1113,286,45,6,1142.62,0.31
1114,529,60,6,893.73,0.25
1115,4,78,,28.52,0.38
1116,434,64,8,652.46,0.27
1117,304,80,4,784.7,0.25
1118,128,37,5,1587.49,0.37
1119,411,19,5,1326.49,0.37
1120,733,49,8,1114.05,0.27
1121,369,69,2,1915.68,0.03
1122,94,65,10,902.78,0.24
1123,113,56,10,,0.06
1124,300,6,7,692.4,0.32
1125,604,18,4,1338.12,0.38
1126,496,24,4,14.7,0.22
1127,146,40,7,44.34,0.23
1128,418,78,1,408.36,0.36
1129,603,66,9,537.6,
1130,511,9278,7,203.13,0.11
1131,748,63,5,397.97,0.22
1132,470,56,6,1784.61,0.28
1133,440,16,9,1450.24,0.12
1134,752,78,7,418.44,0.1
1135,537,21,1,33.53,0.28
1136,524,34,8,1847.7,0.19
1137,400,1,10,1676.46,0.23
1138,684,58,6,1633.76,0.29
1139,513,44,7,625.15,0.35
1140,542,18,3,938.7,0.12
1141,425,78,8,1568.35,0.09
1142,425,56,3,1601.2,0.04
1143,248,3,2,1602.94,0.2
1144,381,18,10,788.43,0.14
1145,217,41,10,1759.99,0.08
1146,435,80,4,1616.73,0.22
1147,670,69,7,1808.4,0.28
1148,271,55,8,844.71,0.38
1149,371,15,4,,0.23
1150,507,,10,629.05,0.29
1151,132,16,2,1146.4,0.25
1152,428,24,6,852.92,0.09
1153,750,17,9,187.23,0.11
1154,291,9,1,286.58,0.11
1155,764,77,3,1033.41,0.34
1156,310,26,1,938.77,0.04
1157,501,61,7,712.42,0.1
1158,571,14,3,1818.73,0.16
1159,131,78,1,1665.38,0.38
1160,256,73,10,1710.08,0.22
1161,221,73,10,1729.78,0.09
1162,714,47,2,1898.13,
1163,724,51,6,1198.09,0.02
1164,258,27,10,1617.69,0.17
1165,475,20,8,798.96,0.2
1166,559,,10,1832.42,0.08
1167,217,18,7,1292.55,0.19
1168,674,40,4,582.14,0.32
1169,779,53,2,671.7,0.3
1170,70,66,8,794.79,0.27
1171,43,30,6,,0.23
1172,131,42,6,962.51,0.24
1173,280,9,5,431.94,0.07
1174,9797,16,3,626.24,0.39
1175,684,40,9,524.3,0.18
1176,480,69,5,1504.29,0.16
1177,442,51,9,447.85,0.37
1178,699,9334,6,1160.67,0.13
1179,150,27,6,898.61,0.33
1180,735,78,1,1456.67,0.11
1181,441,54,2,1875.0,0.12
1182,515,71,9,1392.32,0.38
1183,20,32,10,723.65,0.21
1184,575,70,2,1091.2,0.22
1185,661,27,4,1265.12,
1186,395,28,3,67.0,0.25
1187,405,28,1,1189.33,0.07
1188,36,15,1,1795.64,0.38
1189,15,1,10,1279.51,0.3
1190,179,38,5,1982.42,0.31
1191,312,56,1,1796.33,0.28
1192,55,6,9,24.29,0.35
1193,172,15,1,752.44,0.24
1194,359,24,6,299.37,0.35
1195,170,68,-3,1781.62,0.2
1196,480,69,10,19.08,0.13
1197,17,22,,171.92,
1198,203,,2,125.99,0.14
1199,423,,8,1010.89,
1200,461,,1,682.79,0.2
1201,657,77,3,1099.25,0.23
1202,162,9,,,0.34
1203,411,41,5,1712.44,0.19
1204,451,73,7,1904.5,0.25
1205,619,4,2,1880.37,0.22
1206,281,43,7,932.12,0.17
1207,40,73,7,616.32,0.03
1208,9720,72,4,614.14,
1209,362,76,5,1050.65,0.22
1210,623,25,8,1784.04,0.25
1211,682,55,9,620.13,0.15
1212,778,51,4,1207.61,0.22
1213,232,31,7,1263.38,0.02
1214,137,12,5,1765.07,0.39
1215,187,28,5,555.5,0.15
1216,298,19,6,533.95,0.23
1217,568,69,5,760.24,0.2
1218,503,79,7,580.11,0.23
1219,637,80,10,1624.9,0.14
1220,78,68,10,358.96,0.27
1221,9515,10,5,811.98,0.12
1222,316,27,-2,1842.23,0.25
1223,610,53,5,1216.24,0.35
1224,38,50,,878.35,0.14
1225,9260,6,3,1821.18,0.19
1226,233,18,9,785.27,0.03
1227,782,49,8,1012.98,0.1
1228,402,2,8,343.31,0.28
1229,330,77,8,1950.7,0.26
1230,9321,30,10,,0.33
1231,,13,10,548.83,0.27
1232,350,56,9,714.35,0.22
1233,366,40,7,39.1,0.19
1234,680,18,5,1830.18,0.21
1235,622,30,6,319.17,0.11
1236,741,54,6,920.2,0.09
1237,159,43,6,1876.73,0.3
1238,333,22,10,1504.27,0.36
1239,640,51,10,1900.67,0.23
1240,61,72,10,1430.42,0.38
1241,557,44,10,1742.14,0.15
1242,172,3,3,49.73,0.32
1243,460,19,6,1993.22,0.36
1244,493,11,1,1984.8,0.08
1245,542,39,-7,113.17,0.07
1246,749,21,10,484.39,0.17
1247,427,44,5,717.38,0.12
1248,713,33,2,220.22,0.02
1249,750,18,2,415.52,
1250,24,9141,7,33.34,0.18
1251,489,56,7,1918.57,0.22
1252,465,32,,876.38,0.13
1253,370,65,2,325.81,0.22
1254,736,76,10,719.68,0.03
1255,404,38,-6,293.04,0.33
1256,756,68,6,515.01,0.36
1257,128,39,10,1359.74,0.09
1258,715,4,2,925.55,0.36
1259,109,53,1,1494.32,0.23
1260,182,63,9,1424.7,0.27
1261,93,46,7,1044.53,0.2
1262,83,54,5,,0.23
1263,380,41,2,442.07,0.23
1264,383,51,3,167.64,0.06
1265,717,50,9,966.06,0.3
1266,60,45,5,1418.7,0.16
1267,257,18,3,967.94,0.16
1268,93,74,-4,936.05,0.27
1269,154,23,6,837.27,0.08
1270,534,9305,,1677.0,0.28
1271,537,23,7,418.0,0.32
1272,9248,20,9,11.6,0.34
1273,143,9,2,1421.79,0.04
1274,215,51,7,1303.61,0.38
1275,596,9205,,1224.17,0.29
1276,354,26,4,314.82,0.1
1277,597,44,4,113.76,0.16
1278,156,37,9,1209.25,0.2
1279,5,10,8,886.23,0.17
1280,355,18,3,1407.76,0.32
1281,25,17,5,1162.9,0.12
1282,,51,9,,0.17
1283,93,48,8,1033.56,0.06
1284,606,9119,10,1561.49,0.03
1285,36,68,-8,275.95,0.27
1286,103,9,10,1237.52,0.16
1287,303,33,,726.39,0.19
1288,503,37,10,819.04,0.19
1289,612,1,6,544.74,0.17
1290,530,65,3,664.38,0.39
1291,508,66,-10,658.92,0.02
1292,788,2,10,1344.69,0.39
1293,777,30,,491.8,0.16
1294,110,,7,998.13,0.21
1295,260,23,2,,0.23
1296,678,74,6,1131.61,0.25
1297,556,58,7,1705.91,0.01
1298,73,26,1,1297.09,0.23
1299,200,3,7,481.44,
1300,395,49,1,946.49,0.14
1301,482,66,8,814.95,0.18
1302,139,5,3,1063.68,0.39
1303,244,9448,8,1062.08,0.04
1304,350,60,5,1154.49,0.17
1305,784,23,5,1357.46,0.38
1306,619,74,9,733.77,0.04
1307,557,45,5,1473.38,0.2
1308,624,70,2,1719.66,0.09
1309,255,39,7,409.49,0.1
1310,286,42,6,1727.83,0.35
1311,8,26,3,930.65,0.15
1312,648,49,5,965.4,0.29
1313,668,36,3,829.35,0.04
1314,288,,3,1866.65,0.28
1315,357,31,2,1823.31,0.14
1316,245,9911,4,697.58,0.09
1317,628,2,9,1902.69,0.14
1318,152,47,9,818.53,0.21
1319,552,23,6,1091.03,0.07
1320,215,10,9,590.56,0.02
1321,213,52,5,1566.86,0.27
1322,725,29,4,1885.86,0.02
1323,148,68,5,149.38,0.3
1324,589,46,1,1025.34,0.21
1325,62,24,5,840.58,0.01
1326,737,49,5,558.53,0.39
1327,227,19,1,1750.33,0.36
1328,15,59,1,,0.3
1329,768,4,2,508.9,0.14
1330,779,41,2,345.56,
1331,185,65,2,716.29,0.26
1332,9995,71,7,1216.52,0.07
1333,286,77,5,481.03,0.1
1334,407,20,4,1014.13,0.11
1335,403,46,10,535.7,0.34
1336,656,33,,1312.44,0.33
1337,279,66,6,1171.18,0.33
1338,495,33,4,,0.28
1339,366,51,5,1831.14,0.21
1340,415,49,4,790.55,0.29
1341,557,1,4,1004.64,
1342,222,75,7,41.34,0.16
1343,575,38,4,1334.55,0.04
1344,69,32,,317.68,0.33
1345,367,31,7,88.32,0.26
1346,722,4,10,980.23,0.29
1347,475,5,10,84.5,0.39
1348,589,62,7,192.71,0.37
1349,555,75,1,590.21,0.04
1350,486,21,9,1322.17,0.2
1351,397,41,7,498.26,0.31
1352,461,15,8,1390.01,0.22
1353,777,72,9,737.23,0.26
1354,300,13,9,1557.88,0.35
1355,209,16,7,1942.03,0.01
1356,98,9060,5,77.24,0.18
1357,795,6,8,322.02,0.16
1358,158,59,5,1989.8,0.28
1359,611,62,7,1263.98,0.35
1360,720,32,2,1820.97,0.34
1361,441,64,4,1430.86,0.0
1362,162,45,1,590.57,0.08
1363,1,57,8,1153.43,0.28
1364,780,38,-3,1141.09,0.24
1365,473,51,8,74.12,0.3
1366,523,40,8,256.59,0.17
1367,699,9710,2,643.94,
1368,639,61,3,1586.96,0.27
1369,5,42,5,317.76,0.39
1370,513,56,1,734.56,0.36
1371,388,57,9,772.77,0.14
1372,357,9987,3,1247.67,0.15
1373,352,76,9,1180.71,0.26
1374,26,5,6,130.5,0.03
1375,600,26,10,672.48,0.03
1376,543,3,8,849.11,0.06
1377,153,56,3,259.38,0.27
1378,3,14,3,1167.8,0.18
1379,258,32,5,1109.84,0.31
1380,113,63,-1,,0.21
1381,521,6,-4,437.18,0.28
1382,348,49,6,1914.61,0.21
1383,797,31,7,1138.95,0.17
1384,459,55,2,302.32,0.27
1385,274,80,,1171.65,
1386,230,11,7,742.04,0.39
1387,525,13,10,1249.13,0.34
1388,9394,46,,1755.63,0.08
1389,745,71,2,1834.12,0.17
1390,258,42,,1377.22,0.34
1391,286,,9,708.98,0.22
1392,183,48,3,1903.99,0.17
1393,261,16,10,1408.92,0.4
1394,165,9881,-8,,0.27
1395,677,74,6,1335.56,0.11
1396,191,31,9,865.21,0.27
1397,763,33,,1503.56,0.28
1398,760,60,1,1585.75,0.26
1399,765,37,10,455.82,0.25
1400,468,33,1,333.89,0.04
1401,317,56,7,383.26,0.09
1402,17,37,10,1544.86,0.1
1403,719,32,6,486.49,0.26
1404,682,61,8,1291.47,0.21
1405,765,11,6,1238.71,0.12
1406,344,57,6,1922.66,0.02
1407,518,75,5,1532.75,0.23
1408,9563,18,2,51.37,0.01
1409,328,11,6,219.82,0.35
1410,687,9730,5,1264.17,0.14
1411,657,38,10,1917.42,0.17
1412,354,15,3,1487.17,0.03
1413,443,60,8,997.92,0.09
1414,494,,1,602.62,0.26
1415,643,9807,7,175.25,0.26
1416,423,78,5,951.76,0.32
1417,378,50,4,1566.36,0.29
1418,733,,8,1456.66,0.36
1419,678,64,10,598.58,0.18
1420,388,12,10,413.2,0.16
1421,404,39,1,1168.22,0.03
1422,404,26,2,1586.12,0.02
1423,730,8,9,220.65,0.08
1424,767,32,3,968.05,0.25
1425,714,8,10,1171.62,0.31
1426,99,42,8,23.88,0.26
1427,586,25,1,317.42,0.1
1428,760,78,3,1402.27,0.26
1429,374,44,4,1386.98,0.14
1430,200,1,3,1096.14,0.35
1431,540,79,4,704.75,0.36
1432,511,35,6,72.49,0.27
1433,362,7,,962.97,0.16
1434,667,9001,9,1809.44,0.22
1435,82,76,9,1909.79,0.15
1436,308,57,7,1948.26,0.08
1437,175,65,6,6.03,
1438,169,9930,1,508.73,0.05
1439,277,46,-4,1953.13,0.16
1440,450,39,7,874.5,0.08
1441,700,45,8,237.35,0.05
1442,400,9,10,643.67,0.14
1443,520,36,7,1805.42,0.03
1444,383,,4,258.03,0.07
1445,360,15,9,731.82,0.01
1446,674,61,10,472.41,0.38
1447,200,48,10,1342.74,0.01
1448,1,68,6,1267.62,0.2
1449,436,32,8,,0.26
1450,584,64,6,1952.28,0.32
1451,144,77,1,1374.11,0.01
1452,530,21,1,668.47,0.12
1453,565,57,6,1109.46,0.29
1454,312,1,4,1382.91,0.32
1455,9464,48,1,701.66,0.32
1456,326,50,1,1656.75,0.07
1457,160,,10,345.44,0.03
1458,542,48,9,525.3,0.37
1459,166,26,7,96.63,0.16
1460,772,42,6,1887.17,0.3
1461,184,43,9,1303.72,0.29
1462,217,44,6,1569.45,0.25
1463,61,60,5,1161.81,0.05
1464,651,47,2,465.76,0.11
1465,344,71,9,,0.05
1466,318,78,6,877.0,0.14
1467,672,51,5,977.04,0.35
1468,227,31,5,1743.0,0.27
1469,720,32,,1460.61,0.1
1470,742,71,7,994.15,
1471,594,65,8,1650.15,0.38
1472,229,3,5,762.56,0.04
1473,395,20,3,1732.83,0.09
1474,775,75,10,1883.93,0.2
1475,478,30,6,1549.14,0.04
1476,789,33,6,78.6,0.11
1477,758,19,10,575.18,0.39
1478,748,60,-9,972.79,0.17
1479,334,22,8,1341.88,0.0
1480,277,1,2,384.72,0.08
1481,738,,5,1878.01,0.35
1482,644,47,6,18.22,0.16
1483,714,2,3,785.63,0.08
1484,255,20,4,491.47,0.35
1485,519,66,5,1525.82,0.21
1486,275,78,4,837.08,0.14
1487,267,9703,6,463.67,0.26
1488,731,27,10,34.55,0.1
1489,681,13,7,562.7,0.33
1490,542,79,4,148.57,0.14
1491,252,34,10,1607.92,0.01
1492,62,38,7,1826.13,0.26
1493,345,14,3,1738.31,0.36
1494,67,8,6,1733.56,0.34
1495,66,5,6,371.95,0.38
1496,782,51,3,231.85,0.02
1497,288,26,-1,1207.53,0.38
1498,9181,62,5,987.41,0.21
1499,65,30,2,1780.07,0.38
1500,790,42,10,1343.18,0.27
1501,657,11,5,725.21,0.11
1502,277,55,10,,0.1
1503,345,70,1,32.15,0.3
1504,,13,4,1532.94,0.4
1505,431,9049,2,628.2,
1506,446,22,7,113.84,0.23
1507,237,15,-9,1907.1,0.08
1508,477,33,,1333.43,0.23
1509,341,53,4,1277.19,0.06
1510,187,34,1,304.39,0.07
1511,9301,55,4,735.83,0.18
1512,197,20,10,1860.29,0.34
1513,476,67,9,1191.58,0.29
1514,117,12,5,236.44,0.12
1515,689,27,8,1791.92,0.35
1516,326,7,1,388.15,0.0
1517,30,50,1,231.14,0.27
1518,90,,6,942.91,0.15
1519,666,41,7,1446.98,0.28
1520,287,27,5,1920.99,0.28
1521,406,56,9,295.98,0.09
1522,82,55,1,452.51,0.32
1523,706,55,8,576.82,0.1
1524,323,2,5,211.28,0.28
1525,657,55,2,1515.04,0.0
1526,,42,2,1117.07,0.31
1527,655,37,4,480.05,0.28
1528,490,5,6,316.69,0.38
1529,261,1,1,169.8,
1530,636,9741,6,69.86,0.14
1531,518,7,10,1213.18,0.36
1532,707,49,10,56.73,0.39
1533,154,16,10,283.39,0.22
1534,511,18,4,1040.61,0.14
1535,268,12,8,1307.16,0.2
1536,104,9258,3,74.2,0.24
1537,295,19,6,1992.77,0.05
1538,785,74,9,985.93,0.24
1539,600,45,2,847.44,0.27
1540,652,10,2,63.62,0.13
1541,538,37,,426.2,0.33
1542,771,42,8,123.17,0.31
1543,540,46,9,414.18,0.25
1544,385,7,10,422.23,0.03
1545,558,72,9,11.21,0.18
1546,214,58,5,794.4,
1547,239,46,9,,0.08
1548,184,73,6,120.63,0.37
1549,349,66,8,144.95,0.15
1550,457,3,8,126.4,0.36
1551,736,56,-10,668.12,0.3
1552,236,63,8,21.8,0.38
1553,53,2,9,263.53,0.19
1554,442,72,3,723.57,0.32
1555,344,29,-8,1250.42,0.05
1556,489,71,1,1694.98,0.13
1557,425,70,5,558.97,0.17
1558,747,58,1,1939.62,0.1
1559,682,42,5,24.19,0.31
1560,249,9229,5,1728.87,
1561,74,33,-7,,0.21
1562,261,46,9,,0.12
1563,565,75,,852.87,0.13
1564,82,12,2,1586.28,0.15
1565,24,40,1,881.19,0.34
1566,496,50,2,1253.56,0.28
1567,60,21,2,829.52,0.1
1568,778,24,9,459.72,0.2
1569,279,36,10,1634.96,0.06
1570,307,68,5,44.93,0.0
1571,594,20,9,991.19,0.01
1572,261,74,9,95.35,0.1
1573,552,74,8,867.9,0.28
1574,168,49,10,1317.35,0.24
1575,364,54,10,237.97,0.25
1576,426,63,,1571.27,0.19
1577,480,8,1,1395.94,0.14
1578,552,42,6,781.94,0.25
1579,345,,7,424.99,0.33
1580,350,28,3,943.49,0.29
1581,520,72,9,1164.23,
1582,420,55,3,1556.85,0.17
1583,293,26,8,1208.3,0.16
1584,143,36,5,,0.03
1585,483,23,1,202.72,0.24
1586,9064,6,5,1650.53,0.23
1587,734,23,5,199.85,0.0
1588,711,23,5,83.66,0.03
1589,366,76,3,59.85,0.08
1590,443,56,4,1150.05,0.37
1591,294,21,4,950.72,0.19
1592,749,23,3,1369.15,0.03
1593,361,26,10,295.65,0.34
1594,572,60,4,1468.93,0.35
1595,447,57,5,998.24,0.22
1596,170,77,7,630.42,0.33
1597,293,3,1,923.08,0.04
1598,185,55,2,585.76,0.16
1599,82,4,9,607.78,
1600,715,9,5,1136.62,
1601,107,57,10,964.74,0.25
1602,176,53,9,1235.08,0.06
1603,214,68,10,855.58,0.16
1604,740,6,2,132.97,0.22
1605,765,32,10,1887.74,0.24
1606,416,77,5,1594.4,0.39
1607,341,49,1,1675.6,0.07
1608,709,65,8,678.33,0.1
1609,572,13,9,47.02,0.03
1610,504,71,1,528.99,0.29
1611,785,19,1,1062.42,0.02
1612,426,23,10,1895.0,0.18
1613,6,57,2,881.08,0.0
1614,232,77,7,825.18,
1615,9704,,8,698.99,0.38
1616,184,65,8,876.42,0.21
1617,,21,4,602.29,0.35
1618,181,47,4,848.54,0.33
1619,704,6,5,1617.23,0.28
1620,93,,7,,0.02
1621,674,5,3,1436.78,0.29
1622,638,14,7,1507.79,0.17
1623,765,25,3,1562.19,0.1
1624,335,36,1,777.48,0.11
1625,573,64,9,,0.25
1626,553,,,1704.04,0.3
1627,9546,54,8,1775.73,0.15
1628,479,79,6,1496.42,0.33
1629,467,55,4,13.74,0.38
1630,336,,9,1018.35,0.0
1631,3,57,3,31.23,0.28
1632,161,,8,1107.95,0.19
1633,765,16,2,1028.2,
1634,265,6,6,140.15,0.17
1635,149,49,10,534.13,0.09
1636,209,78,6,828.49,0.16
1637,625,39,6,1072.73,0.33
1638,438,45,5,1802.75,0.39
1639,377,5,2,1832.71,0.15
1640,421,30,1,261.81,0.0
1641,246,,,652.17,0.24
1642,560,56,5,937.27,0.32
1643,429,55,6,414.29,0.4
1644,45,73,10,1086.3,0.12
1645,107,1,7,1679.79,0.16
1646,9387,50,7,1707.77,0.2
1647,168,48,7,648.44,0.37
1648,682,79,10,,0.09
1649,355,34,8,1104.21,0.02
1650,326,70,,776.85,0.07
1651,425,,10,1768.86,0.19
1652,217,57,6,1413.55,
1653,83,43,9,1901.16,0.04
1654,490,44,8,1190.43,0.11
1655,740,5,8,819.96,0.05
1656,260,2,8,592.13,0.39
1657,647,17,5,303.63,0.13
1658,166,18,-10,546.26,0.17
1659,239,72,4,1978.1,0.25
1660,663,33,7,377.5,0.16
1661,54,72,2,,0.33
1662,54,10,5,,0.25
1663,86,1,7,714.46,
1664,486,67,3,1310.78,0.35
1665,323,24,9,1143.37,0.37
1666,422,51,7,1141.25,0.04
1667,121,64,5,6.85,0.06
1668,264,32,5,1526.76,0.17
1669,292,64,-5,163.67,0.4
1670,563,69,10,1280.43,0.22
1671,331,21,3,,0.02
1672,643,18,5,593.35,0.31
1673,538,55,5,1756.92,0.02
1674,737,36,9,426.12,0.31
1675,23,5,5,586.68,0.07
1676,515,17,10,942.32,0.31
1677,373,61,6,1535.2,0.33
1678,667,,4,1838.65,0.11
1679,73,31,5,481.11,0.37
1680,215,16,2,1589.33,0.07
1681,508,,,1273.12,0.18
